incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,cad_number,report_type_code,report_type_description,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,cnn,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude,incident_datetime_parsed,incident_year_rx,incident_month_rx,incident_year_month_rx,incident_year_month_date_rx
2024-07-16T00:01:00Z,2024-07-16T00:00:00Z,00:01:00,2024,Tuesday,2024-07-16T07:48:00Z,141634906244,1416349,246103898,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LARKIN ST \ LOMBARD ST,25566000,Central,Russian Hill,3,2,37.8017578125,-122.42125701904295,2024-07-16T00:01:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-14T19:30:00Z,2024-07-14T00:00:00Z,19:30:00,2024,Sunday,2024-07-15T08:00:00Z,141636506244,1416365,246103672,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GREEN ST \ TAYLOR ST,25433000,Central,Nob Hill,3,3,37.79888916015625,-122.41393280029295,2024-07-14T19:30:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-16T22:00:00Z,2024-07-16T00:00:00Z,22:00:00,2024,Tuesday,2024-07-16T22:42:00Z,141621206244,1416212,246103945,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,NORTH POINT ST \ POLK ST,26704000,Central,Russian Hill,2,2,37.8052864074707,-122.42365264892578,2024-07-16T22:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-15T15:00:00Z,2024-07-15T00:00:00Z,15:00:00,2024,Monday,2024-07-15T20:07:00Z,141635906244,1416359,246103757,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,KEARNY ST \ SACRAMENTO ST,24733000,Central,Chinatown,3,3,37.79356384277344,-122.40460968017578,2024-07-15T15:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-18T16:00:00Z,2024-08-18T00:00:00Z,16:00:00,2024,Sunday,2024-08-19T12:05:00Z,141630406221,1416304,240519243,242321469,II,Initial,06221,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, <$50",Open or Active,46TH AVE \ JUDAH ST,27947000,Taraval,Sunset/Parkside,4,4,37.76042556762695,-122.50592803955078,2024-08-18T16:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-05T10:12:00Z,2024-07-05T00:00:00Z,10:12:00,2024,Friday,2024-07-05T13:12:00Z,141637906244,1416379,246102555,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,DRUMM ST \ WASHINGTON ST,24571000,Central,Financial District/South Beach,3,3,37.796348571777344,-122.39695739746094,2024-07-05T10:12:00Z,2024,Jul,2024-Jul,2024-07-01
2024-06-03T04:00:00Z,2024-06-03T00:00:00Z,04:00:00,2024,Monday,2024-06-03T11:21:00Z,141619406224,1416194,246103406,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,14TH ST \ NOE ST,25982000,Park,Castro/Upper Market,8,8,37.767459869384766,-122.43341064453124,2024-06-03T04:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-07-13T20:00:00Z,2024-07-13T00:00:00Z,20:00:00,2024,Saturday,2024-07-14T00:31:00Z,141634506244,1416345,246103531,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,02ND ST \ KING ST,23589000,Central,Mission Bay,6,6,37.77986145019531,-122.38958740234376,2024-07-13T20:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-15T23:50:00Z,2024-08-15T00:00:00Z,23:50:00,2024,Thursday,2024-08-16T08:54:00Z,141621706244,1416217,246103274,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FORD ST \ SANCHEZ ST,25794000,Mission,Castro/Upper Market,8,8,37.76195526123047,-122.43064880371094,2024-08-15T23:50:00Z,2024,Aug,2024-Aug,2024-08-01
2024-09-16T05:30:00Z,2024-09-16T00:00:00Z,05:30:00,2024,Monday,2024-09-16T06:28:00Z,142529506224,1425295,246121232,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,ANZA ST \ COLLINS ST,26467000,Park,Lone Mountain/USF,1,1,37.7807502746582,-122.44981384277344,2024-09-16T05:30:00Z,2024,Sep,2024-Sep,2024-09-01
2024-09-17T04:00:00Z,2024-09-17T00:00:00Z,04:00:00,2024,Tuesday,2024-09-17T08:27:00Z,142517106244,1425171,246121038,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LAGUNA ST \ PAGE ST,25908000,Northern,Hayes Valley,5,5,37.77366638183594,-122.42569732666016,2024-09-17T04:00:00Z,2024,Sep,2024-Sep,2024-09-01
2024-09-17T00:00:00Z,2024-09-17T00:00:00Z,00:00:00,2024,Tuesday,2024-09-17T20:26:00Z,142528806244,1425288,246121072,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,LILY ST \ OCTAVIA ST,25910000,Northern,Hayes Valley,5,5,37.77433776855469,-122.42420196533205,2024-09-17T00:00:00Z,2024,Sep,2024-Sep,2024-09-01
2024-09-17T20:30:00Z,2024-09-17T00:00:00Z,20:30:00,2024,Tuesday,2024-09-19T13:31:00Z,142530006244,1425300,240589826,242631699,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BOSWORTH ST \ LIPPARD AVE,21964000,Ingleside,Glen Park,8,8,37.7338752746582,-122.4358367919922,2024-09-17T20:30:00Z,2024,Sep,2024-Sep,2024-09-01
2024-07-11T19:00:00Z,2024-07-11T00:00:00Z,19:00:00,2024,Thursday,2024-07-18T09:13:00Z,141677806244,1416778,246104169,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,JACKSON ST \ KEARNY ST,24778000,Central,Chinatown,3,3,37.79621124267578,-122.40514373779295,2024-07-11T19:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-21T16:31:00Z,2024-07-21T00:00:00Z,16:31:00,2024,Sunday,2024-07-21T21:50:00Z,141676006224,1416760,246104498,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BUSH ST \ MARK LN,24736000,Central,Financial District/South Beach,3,3,37.79066848754883,-122.40476989746094,2024-07-21T16:31:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-29T14:10:00Z,2024-07-29T00:00:00Z,14:10:00,2024,Monday,2024-07-29T19:55:00Z,141663806244,1416638,246105167,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,OFARRELL ST \ STOCKTON ST,24902000,Central,Financial District/South Beach,3,3,37.78661346435547,-122.40640258789062,2024-07-29T14:10:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-27T02:00:00Z,2024-07-27T00:00:00Z,02:00:00,2024,Saturday,2024-07-27T12:12:00Z,141667906244,1416679,246104915,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FRANK NORRIS ST \ LARKIN ST,25205000,Central,Nob Hill,3,3,37.78937530517578,-122.4187469482422,2024-07-27T02:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-28T06:20:00Z,2024-07-28T00:00:00Z,06:20:00,2024,Sunday,2024-07-28T16:46:00Z,141674306224,1416743,246105446,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,SUTTER ST \ TAYLOR ST,24958000,Central,Nob Hill,3,3,37.7888069152832,-122.4118881225586,2024-07-28T06:20:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-06T21:30:00Z,2024-07-06T00:00:00Z,21:30:00,2024,Saturday,2024-07-19T12:15:00Z,141680906244,1416809,246102721,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ LARKIN ST,25583000,Central,Russian Hill,2,2,37.8045654296875,-122.42181396484376,2024-07-06T21:30:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-12T21:00:00Z,2024-07-12T00:00:00Z,21:00:00,2024,Friday,2024-07-22T23:13:00Z,141677306224,1416773,246104551,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,UNION ST \ VIA FERLINGHETTI,25359000,Central,North Beach,3,3,37.80048751831055,-122.4088363647461,2024-07-12T21:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-02T00:51:00Z,2024-08-02T00:00:00Z,00:51:00,2024,Friday,2024-08-20T17:22:00Z,141686206223,1416862,240522252,242332847,II,Initial,06223,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",Open or Active,19TH AVE \ LAWTON ST,27343000,Taraval,Sunset/Parkside,7,4,37.75796890258789,-122.4766845703125,2024-08-02T00:51:00Z,2024,Aug,2024-Aug,2024-08-01
2024-08-04T22:05:00Z,2024-08-04T00:00:00Z,22:05:00,2024,Sunday,2024-08-06T00:37:00Z,141666906244,1416669,246105242,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,OFARRELL ST \ STOCKTON ST,24902000,Central,Financial District/South Beach,3,3,37.78661346435547,-122.40640258789062,2024-08-04T22:05:00Z,2024,Aug,2024-Aug,2024-08-01
2024-06-03T01:00:00Z,2024-06-03T00:00:00Z,01:00:00,2024,Monday,2024-08-19T13:39:00Z,141674406244,1416744,246105571,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,20TH ST \ CASTRO ST,25756000,Mission,Castro/Upper Market,8,8,37.75768661499024,-122.43470001220705,2024-06-03T01:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-07-18T18:30:00Z,2024-07-18T00:00:00Z,18:30:00,2024,Thursday,2024-07-18T23:01:00Z,141669306244,1416693,246104238,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ LEAVENWORTH ST,25536000,Central,Russian Hill,3,2,37.80500030517578,-122.41853332519533,2024-07-18T18:30:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-29T13:00:00Z,2024-07-29T00:00:00Z,13:00:00,2024,Monday,2024-07-29T17:38:00Z,141673406244,1416734,246104987,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,OFARRELL ST \ STOCKTON ST,24902000,Central,Financial District/South Beach,3,3,37.78661346435547,-122.40640258789062,2024-07-29T13:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-16T21:30:00Z,2024-07-16T00:00:00Z,21:30:00,2024,Tuesday,2024-07-17T01:05:00Z,141670806244,1416708,246104028,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,NORTH POINT ST \ POWELL ST,25480000,Central,North Beach,3,3,37.806758880615234,-122.41213989257812,2024-07-16T21:30:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-05T10:00:00Z,2024-07-05T00:00:00Z,10:00:00,2024,Friday,2024-07-24T13:59:00Z,141665706224,1416657,246104846,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FRANCISCO ST \ KEARNY ST,25385000,Central,North Beach,3,3,37.80549621582031,-122.4069595336914,2024-07-05T10:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-25T11:00:00Z,2024-07-25T00:00:00Z,11:00:00,2024,Thursday,2024-07-26T00:36:00Z,141680306224,1416803,246104589,NA,IS,Coplogic Supplement,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FALLON PL \ TAYLOR ST,25134000,Central,Nob Hill,3,3,37.79765701293945,-122.41368103027344,2024-07-25T11:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-22T10:30:00Z,2024-07-22T00:00:00Z,10:30:00,2024,Monday,2024-07-22T11:01:00Z,141676106244,1416761,246104523,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,GREEN ST \ HAMLIN ST,25505000,Central,Russian Hill,3,3,37.79839324951172,-122.41783142089844,2024-07-22T10:30:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-03T17:00:00Z,2024-08-03T00:00:00Z,17:00:00,2024,Saturday,2024-08-04T13:57:00Z,141666806224,1416668,246105208,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,CLAY ST \ LEAVENWORTH ST,25249000,Central,Nob Hill,3,3,37.79301452636719,-122.4161148071289,2024-08-03T17:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-08-01T13:32:00Z,2024-08-01T00:00:00Z,13:32:00,2024,Thursday,2024-08-02T09:23:00Z,141666106244,1416661,246104711,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ MASON ST,25473000,Central,North Beach,3,3,37.80561828613281,-122.41360473632812,2024-08-01T13:32:00Z,2024,Aug,2024-Aug,2024-08-01
2024-08-15T22:04:00Z,2024-08-15T00:00:00Z,22:04:00,2024,Thursday,2024-08-16T07:33:00Z,141675406224,1416754,246105684,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,OCTAVIA ST \ VALLEJO ST,26575000,Northern,Pacific Heights,2,2,37.79606246948242,-122.42853546142578,2024-08-15T22:04:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-31T10:00:00Z,2024-07-31T00:00:00Z,10:00:00,2024,Wednesday,2024-08-13T15:55:00Z,141674006224,1416740,246105333,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,GREENWICH ST \ POLK ST,26688000,Central,Russian Hill,3,2,37.80062484741211,-122.42271423339844,2024-07-31T10:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-05T16:00:00Z,2024-08-05T00:00:00Z,16:00:00,2024,Monday,2024-08-05T18:35:00Z,141676806244,1416768,246105214,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FRANCISCO ST \ TAYLOR ST,25523000,Central,North Beach,3,3,37.804481506347656,-122.41505432128906,2024-08-05T16:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-25T11:50:00Z,2024-07-25T00:00:00Z,11:50:00,2024,Thursday,2024-08-07T23:17:00Z,141680806244,1416808,246098302,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,JACKSON ST \ KEARNY ST,24778000,Central,Chinatown,3,3,37.79621124267578,-122.40514373779295,2024-07-25T11:50:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-19T00:41:00Z,2024-08-19T00:00:00Z,00:41:00,2024,Monday,2024-08-19T00:41:00Z,141615606242,1416156,240518392,242320059,II,Initial,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,03RD ST \ MISSION ROCK ST,23579000,Southern,Mission Bay,6,6,37.77293014526367,-122.38971710205078,2024-08-19T00:41:00Z,2024,Aug,2024-Aug,2024-08-01
2024-06-17T13:30:00Z,2024-06-17T00:00:00Z,13:30:00,2024,Monday,2024-07-22T11:05:00Z,141671206244,1416712,246104539,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ MASON ST,25473000,Central,North Beach,3,3,37.80561828613281,-122.41360473632812,2024-06-17T13:30:00Z,2024,Jun,2024-Jun,2024-06-01
2024-07-20T17:15:00Z,2024-07-20T00:00:00Z,17:15:00,2024,Saturday,2024-07-21T17:27:00Z,141670006244,1416700,246104476,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,KEARNY ST \ MERCHANT ST,24773000,Central,Chinatown,3,3,37.79486083984375,-122.40487670898438,2024-07-20T17:15:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-20T09:30:00Z,2024-08-20T00:00:00Z,09:30:00,2024,Tuesday,2024-08-20T18:42:00Z,141685906244,1416859,240522412,242333088,II,Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BRODERICK ST \ OAK ST,26036000,Northern,Haight Ashbury,5,5,37.77292251586914,-122.4390869140625,2024-08-20T09:30:00Z,2024,Aug,2024-Aug,2024-08-01
2024-08-18T18:00:00Z,2024-08-18T00:00:00Z,18:00:00,2024,Sunday,2024-08-19T18:56:00Z,141652706222,1416527,240520290,242322774,II,Initial,06222,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $50-$200",Open or Active,OCEAN AVE \ SAN BENITO WAY,22771000,Taraval,West of Twin Peaks,7,7,37.72897338867188,-122.46807861328124,2024-08-18T18:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-25T11:50:00Z,2024-07-25T00:00:00Z,11:50:00,2024,Thursday,2024-07-25T17:58:00Z,141681706244,1416817,246098302,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,COLUMBUS AVE \ GIBB ST \ ILS LN,24782000,Central,Chinatown,3,3,37.79606246948242,-122.40406799316406,2024-07-25T11:50:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-15T17:00:00Z,2024-08-15T00:00:00Z,17:00:00,2024,Thursday,2024-08-18T11:44:00Z,141677506244,1416775,246105123,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,STEINER ST \ VALLEJO ST,26678000,Central,Marina,2,2,37.79501724243164,-122.43675994873048,2024-08-15T17:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-18T17:20:00Z,2024-07-18T00:00:00Z,17:20:00,2024,Thursday,2024-07-20T01:44:00Z,141664506244,1416645,246104448,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CHESTNUT ST \ COLUMBUS AVE \ TAYLOR ST,25468000,Central,North Beach,3,3,37.80354309082031,-122.41487884521484,2024-07-18T17:20:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-20T15:15:00Z,2024-07-20T00:00:00Z,15:15:00,2024,Saturday,2024-07-20T18:11:00Z,141667506244,1416675,246104379,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,JACKSON ST \ KEARNY ST,24778000,Central,Chinatown,3,3,37.79621124267578,-122.40514373779295,2024-07-20T15:15:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-16T11:00:00Z,2024-07-16T00:00:00Z,11:00:00,2024,Tuesday,2024-07-19T18:34:00Z,141681206244,1416812,246103923,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ POWELL ST,25461000,Central,North Beach,3,3,37.80582427978516,-122.41194915771484,2024-07-16T11:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-18T17:00:00Z,2024-08-18T00:00:00Z,17:00:00,2024,Sunday,2024-08-18T21:21:00Z,141675706224,1416757,246105678,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FELL ST \ GOUGH ST,25916000,Northern,Hayes Valley,5,5,37.77595138549805,-122.42279052734376,2024-08-18T17:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-26T03:00:00Z,2024-07-26T00:00:00Z,03:00:00,2024,Friday,2024-07-26T13:44:00Z,141676606224,1416766,246104909,NA,II,Coplogic Initial,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,MARION PL \ UNION ST,25436000,Central,Russian Hill,3,3,37.799686431884766,-122.41520690917967,2024-07-26T03:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-07-17T22:13:00Z,2024-07-17T00:00:00Z,22:13:00,2024,Wednesday,2024-07-19T19:45:00Z,141665906244,1416659,246104357,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,CEDAR ST \ LARKIN ST,25172000,Central,Tenderloin,3,6,37.78656768798828,-122.41818237304688,2024-07-17T22:13:00Z,2024,Jul,2024-Jul,2024-07-01
2024-06-08T22:00:00Z,2024-06-08T00:00:00Z,22:00:00,2024,Saturday,2024-07-29T06:32:00Z,141680506244,1416805,240361135,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BATTERY ST \ CLAY ST,24694000,Central,Chinatown,3,3,37.795013427734375,-122.40032958984376,2024-06-08T22:00:00Z,2024,Jun,2024-Jun,2024-06-01
2024-08-02T23:00:00Z,2024-08-02T00:00:00Z,23:00:00,2024,Friday,2024-08-03T15:21:00Z,141673806244,1416738,246104658,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ MASON ST,25473000,Central,North Beach,3,3,37.80561828613281,-122.41360473632812,2024-08-02T23:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-17T10:02:00Z,2024-07-17T00:00:00Z,10:02:00,2024,Wednesday,2024-08-12T14:24:00Z,141667106244,1416671,246105399,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,01ST ST \ CLEMENTINA ST,24526000,Central,Financial District/South Beach,6,6,37.787715911865234,-122.39500427246094,2024-07-17T10:02:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-18T20:00:00Z,2024-08-18T00:00:00Z,20:00:00,2024,Sunday,2024-08-19T12:13:00Z,141668606244,1416686,246105606,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,08TH ST \ STEVENSON ST,24327000,Tenderloin,South of Market,6,6,37.77824020385742,-122.41414642333984,2024-08-18T20:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-08-18T14:40:00Z,2024-08-18T00:00:00Z,14:40:00,2024,Sunday,2024-08-19T01:08:00Z,141681006244,1416810,246105480,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,KEARNY ST \ MERCHANT ST,24773000,Central,Chinatown,3,3,37.79486083984375,-122.40487670898438,2024-08-18T14:40:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-14T13:00:00Z,2024-07-14T00:00:00Z,13:00:00,2024,Sunday,2024-07-15T10:55:00Z,141679206244,1416792,246104410,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BATTERY ST \ GREEN ST,24810000,Central,Financial District/South Beach,3,3,37.80045700073242,-122.40142822265624,2024-07-14T13:00:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-20T10:00:00Z,2024-08-20T00:00:00Z,10:00:00,2024,Tuesday,2024-08-20T11:38:00Z,141659306243,1416593,240521549,242331549,II,Initial,06243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,CAPITOL AVE \ LOBOS ST,22474000,Taraval,Oceanview/Merced/Ingleside,11,11,37.71490859985352,-122.45904541015624,2024-08-20T10:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-08-16T20:00:00Z,2024-08-16T00:00:00Z,20:00:00,2024,Friday,2024-08-19T08:48:00Z,141675806244,1416758,246105703,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FRANCISCO ST \ OCTAVIA ST,26728000,Northern,Marina,2,2,37.802581787109375,-122.42985534667967,2024-08-16T20:00:00Z,2024,Aug,2024-Aug,2024-08-01
2024-07-18T00:23:00Z,2024-07-18T00:00:00Z,00:23:00,2024,Thursday,2024-07-20T12:16:00Z,141680606244,1416806,240448103,NA,IS,Coplogic Supplement,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BAY ST \ MASON ST,25473000,Central,North Beach,3,3,37.80561828613281,-122.41360473632812,2024-07-18T00:23:00Z,2024,Jul,2024-Jul,2024-07-01
2024-08-16T21:30:00Z,2024-08-16T00:00:00Z,21:30:00,2024,Friday,2024-08-18T15:55:00Z,141674506244,1416745,246105656,NA,II,Coplogic Initial,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BUSH ST \ POLK ST,25210000,Northern,Nob Hill,3,3,37.788700103759766,-122.42030334472656,2024-08-16T21:30:00Z,2024,Aug,2024-Aug,2024-08-01
